text,label
@DoliaEstevez @ProyectoPuente Bien por Dolia Estevez quien nos alertó de la actitud sumisa del cobarde Peña Nieto ante la bestia del norte,0
Imperator Furiosa! #Madmax,0
@pilypardo Realmente guapa jaja ,1
@Fernanfloo puedes jugar minecraft online seria divertido porfavor saludos 👌,1
Miércoles 4:45 am Pedro se hizo pis en mi cama. Alguien lo quiere adoptar? Estoy indignada 😒,0
"@lucasotor 'ira tu... no miacordaba, cómo hasta sin querer le da uno al clavo 😎",0
Qué cansancio lpm,0
No cabe duda porque vivir así cuando me ofrecen amor puro y sincero a mi me guste el amor patán #IRONICO #PREJUICIOS,0
No tengo ganas de arrancar ,0
"Ya reportan + de 9 millones votaron. En el referéndum saldrá por amplia mayoría, con apoyo de 12 millones,  sí #CatalanReferendum #ironía",0
Me pone nervioso esta mina 😣,0
Es tan divertido encontrar a alguien con quien joder por todo.,1
10 el que no juega poqui! Te quiero broda,1
"Si os enojáis, no pequéis: procurad que el enojo no os dure todo el día. No deis oportunidad al diablo.  EFESIOS 4:26-27",1
@Miralba Y quizás tampoco en usted por pesimista..,0
Ya quiero mis tenis nuevos de basketball ,1
La gente por no estar sola se arrima a cualquier cosa que ni siquiera soporta y se traga todas sus críticas 🤦🏼‍♀️ #real #pena,0
@waldorftty < Puso la más pura y creíble cara de enfado y frustración y entró en la sala varita en mano para después arrodillarse ante su >,1
Hoy voy a soñar con el derecho al trabajador😤😤😤,0
Me vas valiendo verga de poquito a poquito ,0
Esta noche tengo un poema para todos ustedes.   Se llama cuerpo cansado!   Dormí .   Pronto! Era eso!,1
AAA WP DEL ORTO ME PONE NERVIOSO,0
Es chistoso porque es del santa:(,1
Que lindo desactivar la alarma por 2 semanas😍😍😍😍,1
@KevinZeron1 De ti también 🌚 JajAjajajajaja bueno no ,1
"@Alex_albert_1 hola Alex, que seas muy feliz en este miércoles, inténtalo o me enfado 🎈🎈🎈🎈🎈🎈🎈🎈🎈🎈🎈🎈",1
@bdelamaza Me he divertido a leer a tanto liberal reclamando contra la empresa privada que ellos mismos celebraron privatizar...,1
Me tomó 4 cámaras y 300 días poder capturar las distintas estaciones del año. Aunque sea denme RT 😥,0
@diegoorlando82 @KikeEnciso @RoqueSantaCruz @diegorolcan86 Estaba cumpliendo un encargo el nene cuando se perdió,0
"@JosPastr @DunQuijote Civismo y derecho a huelga, q problema hay hombre?? #ironía",0
@Lazarini17 así te paso cuando ne viste?  ,1
"Más que risa, lo que da es mucha preocupación por el futuro de #Vzla de darse la #Constituyente, al ver las ""propuestas"" de sus candidatos",0
"Cada día es más oscuro para el presente, futuro e historia de este país.",0
"@Pedrito_Vm sos yo en la vida, estafado y indignado",0
Se va el finde y yo tengo q asumir responsabilidades. ,0
@yahiseth Jajajajajaja estamos claros 😭,1
"@rincondedacne De nada amigo, lo hago con mucho gusto!!! 😃",1
Ya me quiero dormir pero no puedo dejar de reírme ,1
@DementeYT que sujeto agradable,1
"Un chabon me escribió para saber si mi mejor estaba de novia, como le dije que no , no se como hizo el vago pero consiguió su wsp ",0
Si borró las etiquetas de las fotos ¿hubo amor del bueno? ,1
"@elquintoescalon #ElQuintoEscalon la primera vez que vi esa presentacion de Black Skinhead, me dio ese escalofrios de lo tremenda que es",1
"@AbySampallo @FeerSalass Perdón, se me va el pedo ",0
Como era de esperar los mayores disparates sobre el atropello provocado por el carril bici se dicen desde cuentas B con <20 seguidores,0
@dieg0_ps Esa vara era un trío waiting to happen ,1
Como amo no tener ese tipo de preocupaciones.... #Feliz,1
Hoy paso algo muy chistoso cuando sono el timbre. Como sabia que era mi papá salio corriendo desde el cuarto de mi mamá (+),1
"#DeColombiaMeGusta La gente, las empanadas, las mujeres, los paisajes, la alegría es que alo bien Colombia es muy chimba 😍🇨🇴🇨🇴💛💙❤️",1
Nada mas chistoso que hablar con alguien que cree ser interesante y ademas se sobreactúa.,1
@arielmou Waow! Y en México no se necesita tener un arsenal para tanto muerto verdad? #irónico,0
@Woojajajjxd @RosemOliverr Espectacular. Ojalá yo estuviera más de un mes en cada lugar! 🙁,1
Que bonito es el Derecho Romano 😊  #IRONIA,0
Lmp que bien me siento 😆,1
Ansiosa por conocerte porotito/a de la tía👶💘 @ValeeZurbriggen,1
mañana es festivo por lo tanto no tengo que madrugar amo la vida,1
"@MatiasRiveroDj Ayer vi caminando entre tumbas y hoy la de búsqueda implacable 3, son viejas pero están re copadas",1
"Llega a tener algo grave, la batata esa se la rompo toda.",0
Bates Motel 2x03: •Emma y el de los porros<3 •-Sr Simpson entienda q esto puede provocar perturbación y ligera psicosis -sí venga el incesto,0
"Hay gente levantándose ahora y yo, satisfecho, me voy a dormir.",1
@J_manuel56 Ah bueno jajajajaja es bueno saberlo ,1
"@MichelleNova__ Ay desde cuando me decís Sha que susto, prefiero que me digas negra/ oscurita dejja",0
Lo mejor de hoy es que mañana es festivo de no levantarme de la acama en todo el día si no me da la gana... 💪,1
"Estoy cansadisima, pero todo vale la pena ❄ ahora asadito con los chicos 😆",1
"no hay alegría sin dolor,y todavía falta lo mejor...!",1
"Lo más que me endiabla en este mundo es que a todos les de con llamarme, text, joder, etc., justo cuando voy a ver mi serie favs 😒",0
@GaunaIzaac Y con la demas gente sp rápido que me enojo,0
Te desearía lo mejor pero ya me tuviste... ahre jajaja en serio espero que estés bien💓,1
Solo quería estar limpia y dormir 😟,0
@AilinGomezB Pega con su cara horrenda,0
"@cristianhfrias Jajaj ya vites y es que el sueño se fue, no se a donde ",1
"Quien me quiere dedicar ""Amarte es un placer"" de Luis Miguel?   Es tan linda y yo tan sola! ",1
¿Alguien aburrido/a?,1
"La frase de hoy: ""Rivera y Glas son como siameses"" como diría el Chapulín: ""qué habrá querido decir"" #Sarcasmo",1
"@tylerboludoo @ladivaza @MIAREsproject Pensé lo mismo blda, te juro que me dio una repulsión tremenda verla llorar, es alta ridicula",0
Se hizo de noche mal ,0
Tus bolsitas de papa y tu lata de coca armo tremendo y apocalíptico Zocavon #RenunciaRuizEsparza,0
no niego ni afirmo estar en medio de una crisis nerviosa y que estoy llorando muchísimo mientras escucho canciones lentas de shinee,0
"@matadoreltiempo Definitivamente el q hizo ese meme perdió el bachillerato.  La falta de educación,  un problema  historico",0
Crucé al pibe con el que quería tener muchos hijos y saben que? LE DIJE FELIZ DIA!!!!  A las cuadras me largue a llorar 😢😭,0
tengo una persona que se preocupa por mi y lo espanto. tipo Johaneliz 🤦🏻‍♀️,1
"Cando uno se propone tener un buen año, no importa lo que pase, solo es cuestión de actitud. Esta en uno #Felicidad 😬☺️🙌",1
#MasterChefMx No se fue Angela!! 😭 mi yuya fake ,0
@gxrbxgs Qué agradable sujeta.,1
Soy tan ansiosa que no me voy a poder dormir,1
Creo en el amor porque nunca estoy satisfecho...,1
"@Erick_Ezio Se hacer quesadillas, culero! ",0
"Indisciplina en la coalición nuevamente deja en incertidumbre eje del programa que se suponía unía el proyecto, lamentable espectáculo DC",0
Acostado al fin #DiaPaLargo agradable temperatura en #Viña ni tanto frío,1
@bendysy yo no te insulto... a veces te doy tu tiempo y creo que cuando no estas un par de preguntas y luego al buzon de mensajeria,0
@guillevaldes Brillante  👏👏👏👏,1
@beluibanez9 @elcosodelapizza Hola la re calcada concha de tu hermana volves a hacer algun chiste y te borro la sonrisa de una patada 😇👌🏻,1
"Creo que en mi foto, por mi narizota, parece que estoy haciendo la britniseñal 🙁",0
@GustiSandoval1 Y no convidas 😒 No es de resentido 😒,0
"Tengo que dedicarle tiempo a mis amigas, ya es demasiado esto!!! Jajajajaja Pieri me dice que la tengo abandonada !",1
Que sarra cumplir años en día festivo y recibir -1 regalo.,1
No paro de llorar por la noticia igual :'( me hizo muy mal,0
"""SIEMPRE JUNTOS"" la promesa mas falsa y la mentira mas dicha",0
soy la amiga a la que no involucran en todas las salidas porque soy una amargada de mierda y lo triste es que ni siquiera me importa,0
"@gigimk_ Amor, quiero decirle que la extraño y le deseo una buena noche :(. Duerma y tenga un agradable día mañana ❤.",1
Nunca me he bajado del barco ni lo haré pero esta temporada @atlasfc me ha decepcionado como hace mucho no lo hacía #triste #enojado 😥😣,0
Me da risa ver cómo la gente presume tener una relación fantástica y hasta conocer con el que cuernean al novio. ,1
Hoy #2Oct es el #DiaInternacionalDeLaNoViolencia. Hoy #2Oct es el #DiaDeLaPolicia.  La #ironía,0
"Iria a la casa de mis amigos pero NO PUEDO CAMINAR,ESTOY LLORANDO",0
"Ojalá tenga arreglo, sino que depresión me va a dar",1
@Kosmosvfx21 Jajajaja 🤷x500 ,1
"¿Sucede algo?  ㅡ se acercó a él, preocupado, pues no lo había visto de aquella manera, así que era extraño.ㅡ",1
@Guille_Pacheco Claramente! Era lo que me hacía falta para dormir tranquila y a gusto ,1
La ventolina que hay jesus se mueve toda la puerta ,1
"@Angelalerena leí ""SON DOS pero casi... "" ",1
La concha de tu madre Brasilero de mierda 😡😣🔫,0
@malenyaguilera @clauprdzs JAJAJAJA creo que ese día nunca llegará para ninguna de las 2 ,1
"Ya no le hago Tweets lindos porque nunca me Lee,jajajaja ",1
"-Mamá, quiero ser Wedding Planner. -¿Sabes el disgusto que le vas a dar a tu padre?",1
Que jodida esta la cumpleañera ,0
Por favor que alguien le eche un polvo porque está amargado Dios mioooooo y me amarga a miiiiii.,0
Y se vienen más cambios...😤,1
@ValdattiOficial Por los huesos de que necaxista va? ,1
Pegale no seas tímida jajaja,1
@Guarromantico_ Mira amigo @EPN deberiamos hacer una infreschurchur más chingona. Hay que tirar lo que no sirve 😊,1
Alta depresión no salir hoy,0
@Guid0Fernandez_ Feliz día amigo❤,1
"Todos están metidos en este sorteo y en el de @ElJuanpaZurita y como no we, a ver si la suerte se nos pega a uno de nosotros :v #Rayito",1
Duermo abrazada de mi stitch que más puedo pedir 😊,1
Agradezco ah mis amigos por poder estar aki con migo y poder ser parte de mi vida: me siento emocionado,1
que ganas de comer chocolate amargo,1
"Me siento mal, al no poder ir a ayudar 😟",0
@GonzaGravano Q espanto la concha tuya,0
@EmiCuniglio Soy un glam rock amigo freddy Mercury estaría orgulloso,1
Toy tan cansada q muero ya,0
"Y si algún día las cosas andan mal, y necesitas un hombro donde llorar...Puedes llamar.",1
Pues he empezado a perder el disgusto por el francés ahora que estoy escuchando al Saïan Supa Crew :/,1
Despues de una excursion por el galatzó a estudiar sociales!! #depresion,0
No puedo creer que Maribel sea #teamJavier ,1
La tormenta!!!¡ siendo la una de la tarde está de noche y diluvia ,1
@uhhhmaria Me siento ofendido con mi voz,0
"Entonces todo solucionado después del discurso del rey oye, que claro lo ha dejado todo. #ironía  #discursodelrey #nochebuena",1
Estoy súper cansado hoy,0
"Siempre me preocupé por darle tiempo a ambas,para que no sientan que las dejo de lado.Ahora ellas son bff y me dejaron de lado a mí.#irónico",0
¿Por qué resistirnos si olemos tan bien juntos? 😊,1
Sigo indignada con esa nota de mierda y se pueden ir todos a la re puta que los pario forros,0
"@PliskoPova Yo lo vi hace poco, esta super chistoso jajaja. Y con la misma expresión de Vegeta mientras graba a Davis 😊",1
"@SEUR_responde lo hice anoche, esta mañana, y pasan de mi cara #vergüenza #enfado #impotencia .. llamadme de una vez y dadme una solución!!",0
@omarcrl Entonces mucho menos el amor de mi vida ,1
Esta pelea está bien intensa... 😱😱😱😱,1
Cuando pierde tu equipo tu enojo ¿Cuánto tiempo dura? ¿Cuál partido recuerdas más y que hiciste en ese momento? (Casa o estadio),1
Me quiero descargar el sarahah ese y no tengo espacio,0
-Ella enojada me putea en 12 idiomas. En ese momento es la mas hermosa! #enojada #love #tarde,1
"la gente suele tomar como insulto cuando les dicen ""yo escribía/dibujaba así como tú cuando empecé a escribir/dibujar"" pero no es un insulto",1
Lo mejor es cuando cuentas algo emocionado y los demás se emocionan contigo,1
Esta chocolatina me la estoy comiendo con una felicidad 🤤 me mima de una manera.,1
@eazybone Traigo todo bien sudado 😥,0
"@MiguelStraube que oso mi yo del 2012 jajaja , te refieras de pela yolo tuitazo? , con el diego ",1
@Commodorette Gracias senpaiiiiiiiii ❤️❤️❤️ -lo decubrí con las ref que me diste- Pero sigo confundida y ¿asustada? No entiendo nada D':,1
Que deprimente no hacer nada,0
@CallMeCucho Me clavaste el visto. INDIGNADA,0
"A esta hora a uno se pone sad, horny, alegre con hambre",1
"@AmyRed18 Gracias, igualmente bien inicio de semana ",1
"@Joseposada503 Como quisiera que sacara más canciones Paulo maje,  me ha encantado relax",1
No podría tener de novio a un tipo que tiene más tetas que yo ,0
I am bean as fuck y la Banda el recodo y Gerardo Ortiz estaban en la gran plaza y yo no fui ,0
Jajajajajajajaja se te escapó el corazón jajajajaja mimoso 😂,1
Si los ricos y famosos se suicidan que esperan de esta pobre niña llena de amargura,0
"ESTOY MUY NERVIOSA , TEMBLANDO Y A NADA DEL LLANTO. QUE LINDA ES LA NUEVA ERA DE SELENA #SelenaNewSingleOutNow",1
@Fulanitodetalcr Que buen #sarcasmo con la ubicación 😂😂,1
"@selxswrm Sufriré en silencio, no te vuelvo a compartir mis fantasías 😢",0
"@st4rs87 @garciabanchs Ni hablar del desplome del $ ""tal cuál pronosticó"" el ""profeta"". El tipejo es un peligro, jajajaja.",1
"@noticel QÚE SE LO DIGA EN PERSONA,ESÉ CHARLATÁN ES UN COBARDE.",0
todos te abrazan durante los aplausos todos te ignoran durante los sollozos.,0
"Agustin esta re inquieto, lo voy a mandar a dormir afuera, encima ronca 😠",0
"Me hizo terrible falta Ivo que agarré y lo re putie, posta que soy re calenton",0
@Guille_Mera Cada vez lo estas dejando mejor... 😒 #Ironía,0
@_lovetae_  me ignoras 😭-c va a llorar al rincón-,0
@SebastianCDice @iocph Aquí estoy cobarde. Dale,1
Estoy viendo life hacks que nunca aplicaré pero qué entretenido es.,1
"@Jonathan_Miich @Mariela_Rueda Tú mismo lo dijiste, no lo cambio, además la noche es larga 😅",1
"@DanteDirewolf dante, te voy a pegar y no hablo de cabezazos",0
"Pero no te miento, valio la pena🎤",1
"¡Feliz! Mi hermanito ya mejor, ¡Grande mi Dios!🙌🏼",1
@pabloalboran Y ojalá que me leas porque quiero decirte que estoy  más que ansiosa por escuchar tus primeras canciones de tu nuevo álbum 😊💙🎵,1
Carmen no podes ser tan densa,0
@IvanZavaIa ¿Cuando vas a venir a Chihuahua? 😭,1
"Mi papá me tiene toda asustada pensando que neta me va regañar, y solo me dice que pida permiso y ya.",0
"Resulta que yo no iba a hacer nada y ahora pinto almuerzo con una, merienda con otra y cena con mi negri, estoy contenta, me siento amada",1
"@kittlab @Carlosurrutiacp @joantier @gabrielrufian @blindonion8 Miralo, Pobrecito, le da rabia que pongan likes. Va, uno de regalo!",0
CTM estoy contenta y no se porque,1
"@JorgeBustos1 @vilpetrus Asco, indignidad y que dice Pedro Sánchez ?",0
Papi wilo saco una nueva canción me re gusto..,1
@alissongouv97 @ntj_i Famoso terror 0,0
Miedo a que comiencen a matar políticos y líderes sociales de manera sistemática. Miedo a que en casa no podamos hablar de política. ,0
"Jueves, 22:43, jugando al solitario estoy......",0
Esa Idea Me Gusto 💯💕👅,1
@_VaneCarrasco Te digo algo? Tú eres como la versión de Valeria Hurtado ,1
La depresión no sabe de dinero ni de estatus social.  Solo que los pobres valemos triple verga.,0
Amistad nivel: tener fotos de la panza de tu mejor amigo en tu carrete ,1
los amo mucho son muy talentosos bailan super bien (su sincronización is no joke) cantan como los dioses son hermosos rapean genial,1
"@HECTORJERRY @DaliaEmbriz Por cierto, un gusto saludarlo!",1
@jlruizmlg Es un cambio fuerte porque llevo ya varios años con Linux pero todo es acostumbrarse. Eso o un Mac ,1
